bagus peminat dikit banyakan ig	positive
oke bnget	positive
like this	positive
bagus utk informasi	positive
jempol dah abis	positive
bagus best	positive
daftar ga dikasih kode anjg	negative
berita hot penting cari bisnis	positive
apaan skrang erormales jadinya anj	negative
mudah mencari apapun	positive
lo punya duid lo punya kuasa	negative
lemot play vidio	negative
limit	negative
gak login akun sandi ama email bener kecewa sumpah	negative
lumayan	positive
beritanya cukup updated infonya bagus bagusnya jgan terlalu iklan	positive
sukaa d kalau login email gabisa	positive
perbaiki jangan ngerefresh update	neutral
good	positive
masuk akun lama lupa nama panggilanpadahal ni	negative
pak elon asik jangan ditemenin guys	negative
mamtap	positive
tetep	positive
keluar	negative
thanks for help me now my account is fixed	positive
nowstop asking for a rate	positive
ngentod lu anjink sadr asu masuk suruh verifikasi kode kode terkirimya mikir anjemk	negative
gak gue twit beberapa tahun loh tb tb tangguhkan akun baru gak jelekkkk	negative
buka photo loading buka videokasi kalau bagus sesuai harapan kasi poll	negative
daftarselalu muncul gunakan sah benerkenapa	negative
ooooo mom	positive
bagus	positive
sumpah knp si jd jelek sempet diuninstall install lg gabisa buka apknya buka lgsg ngelag trus keluar karna terhenti diperbaikin masa gabisa dibuka kecewa bgttt	negative
ga anjir balikin fitur elon lu ga asli	negative
aplikaisnya mantap beritanya terupdate	positive
bgs	positive
semoga depan lbh bgs lgi kurang perbaharui	positive
siip	positive
oke sambatt	positive
kelock mulu males main	negative
yaa suka tiba keluar	negative
gak baru akun posting belom belom tangguhkan	negative
aplikasinya bagus cepat muda lelet pokonya bangus deh	positive
aneh scroll eh tiba tiba refresh gajelas dah mungkin diperbaiki masalah soalnya ngeganggu	negative
bisangomong bagusssaaa broooo	positive
jangan keseringan block	positive
kurang lengkap fiturnya terjemahan gak	positive
wes angel	positive
rohmmad	positive
favorite ilang semua jaman gimana cara balikinnya	positive
dicintai mencintai	positive
cara browser peramban gimana ribet chrome	positive
bagus entar tambahi	negative
bagus	positive
next	positive
dikit dikit ban akun ku ngelakuin aneh	negative
heran musingin skrg	negative
iklan teross belom jga download sma gws	negative
ga daftar akun	negative
keanehan semenjak dipegang minyak telon	neutral
mantap	positive
aneh kemari pembatasan akun diban tnpa pdhl jarng buka paling scroll x doang itupun blm seminggu twt kyk yahoo klo ga ditengokin thn akun bkl dihapus kgk kan mana videonya ga ad play ganti logonya x doank desain grafisnya gmn sihh dh bagus imagenya manuk biru diganti jd ga	negative
bagus	positive
masalah login susah entah punya akunnya	negative
kode verifikasi lama ngirimnya	negative
top dah pokoknya	positive
nice like	positive
baguss bangetttttt sukaaaa	positive
lama loading oke	positive
perasaan eror mulu dah	neutral
oke mantap elon musk good job	positive
baik	positive
o sj	positive
mantafff	positive
impresif	positive
omg bagus	positive
bokp kere keren min	positive
bagus	positive
bagusss aplikasinya	positive
ti	negative
bagos	positive
menarik	positive
menghibur	positive
update g kebuka terusan keluar	negative
entah karuan akun tangguhkan alasan	negative
update jelek terlalu dibatasi user lama bagus	negative
bagus	positive
krn	positive
kek anj	negative
p gabut ngab	negative
kalau mengikuti suatu akun memblokir batal mengikuti ga usah aneh siapa kurang kerjaan	negative
mantep	positive
ko ga masuk keluar mulu	negative
hari nge lag dibuka selama lancar gerangan	positive
cok katanya bokep sini	negative
gbisa dftr	negative
kweren	positive
mantap	positive
code gak kirim berkali x pulsa adagimana lagian gmail	negative
bagus	positive
bgos	positive
fa is suck whr is code u trying give me code or not	negative
twiterr sekarangg jelekk suka keluar payahh kecewaa twierr biasa ajhsekarang jelekk kecewa kecewaatolongg perbaikii sekaranggliat berkomentar sangatt jelekkkpayahh	negative
kebanyakan bokp	negative
bagus puas	positive
bagusssssssssssssss	positive
masa ga ngedaftar berkali kali ga kedaftar	negative
mantap	positive
good	positive
susah	neutral
tiba keluar	negative
mantap	positive
bagus cepat mendapatkan berita terbaru berbagai belahan dunia kadang ngelagada gangguan kurang nyaman	positive
nice	positive
nicel love	positive
mantap	positive
baguss	positive
suka	positive
suka	positive
buruk	positive
akhir force close buka video loading mulupadahal internet bagusherann perbaiki	neutral
jelek	negative
good	positive
kurang bagus	negative
mantab	positive
membuat akun sedang tahap verifikasi telpon	negative
okh twitnya bagus rating jg lu tetep download kan	positive
kata sandi bener disalahin gimana masuk verfikasi gabisa aneh mending uninstal	negative
mwehehe	positive
im satisfied	positive
mbamtuku	positive
knp buka video ngelag loading parah pdhl jaringan lancar storage longgar loading lama kali bgini gini ga keitung sbnrnya lu knp ayolah fix orang emosi bnr dah lu	negative
bagus	positive
daftar persulit lupa akun persulit namanya lupa akun suruh ngetik nama pengguna bodoh	negative
update informasi	positive
mantap	positive
kesini ngaco	negative
luar biasa	positive
twiiter dikit dikit limit	negative
bagus suka membantu	positive
yaa update foto dipost orang profil orang gak dibuka yaa	neutral
buriq gada kode ferivikasi kocak	negative
bagus sekalu	positive
memperbarui tweet gimana	negative
sukaaaaaaaaaaaaaaaa tlnk jgn nbggl dihpku	positive
sdh update keluar bangke sdh minggu kebuka nih bangke	negative
aneh ni semenjak pegang	negative
super lemot bug andro gatau cuman buka kadang berkali kali klik tetep kebuka	neutral
ill	neutral
bagus	positive
membantu mencari informasi dunia	positive
parah tjoy memunculkan kontent hati goyah	negative
maaf kesalahan teknis silahkan lol	negative
wowwwwwwww bagus bangetttttt tauk d donloat y nyesel loh klo g	positive
gud	positive
baik	positive
mantap	positive
twiter bagus melayani masyarakat	positive
forced close everytime opening apps please fix	negative
kekurangannya	negative
dong jangan vidio mesum ga konten	negative
ga	negative
ga tau bagus gitu	positive
nice	positive
luar biasa	positive
how xeob rye rye whiskey hhug huhh	positive
srop iklin stop iklan	positive
taiklah daftar susah bye	negative
jus jus pait	positive
cuman masukkan akun free fire	negative
jdi ngebug update jdinya ga suka tiba tiba keluar	neutral
login pengguna baru pernah menggunakan smsnya terkirim dicoba berulang kali menggunakan email tertapi tetap terkirim	neutral
lemot layar item out apknya	neutral
jelek	negative
lumayan bagus	neutral
yay	positive
aturan	negative
napa ga suka	negative
lumayan	neutral
jlk	negative
ngeleg buka bagus fak	negative
asik scroll bawah eh tiba naik keatas ulang scroll kebawa jelek	negative
bagus	positive
good	positive
baik bermanfaat	positive
nice	positive
akunakun kontenkonten pornk diblokir semua perlu tanya persetujuan penting hapus semua	neutral
bagus	positive
orang mengeluh ttg twiter initapi twiter lancar mudah akses	positive
sosmed terbaik buatku	positive
gunakan	negative
luv u so much	positive
susah login masuk bilang silahkan periksa koneksi pdhl jaringan bagus	negative
egajebo	negative
update terbuka detikan off	negative
sukses buka link video play	negative
bagus	positive
sy baru pakai twiter bgus	positive
suka liat berita	negative
buka vidio loading jaringan bagus	negative
hh	negative
suka pokoknya mah	positive
scroll ny macam brakkk	negative
lezat	positive
teramat buruk minusya yesel downlod mending hapus ni playstor kaga	negative
masalah	negative
gabisa login anj	negative
knp siii login keluar	negative
angel	positive
seorang tenaga kesehatan kerja pensiun kesehatan thn depkes k pertamina	negative
bagus	positive
bagus	positive
im very pleased with these app but pls why you not just add some unsend fiture and your font is lame dont like it	neutral
sayq kesel daftar masukin kode sms keluar keluar trs bingung gimana cara masukin kode sms	negative
cocok menghujat pemerintah katanya terpelajar otak bekerja	positive
very good	positive
segini bagus bug masalah dikit wajarlah	positive
bermain menyebabkan penjara bijaklah bermedia sosial	positive
mantul	positive
gg	positive
asik main seruu	positive
mendunia	positive
good	positive
seruuuuuuuuuuuuuuuuu bangeeeeeeeeeeeet	positive
bagus	positive
kurang menarik tampilan ngesave foto hd cepat pudar	positive
yeah	negative
kren	positive
nomernya bener daftar tetep gak masuk	negative
bagus	positive
mantep	positive
malesin si pargoy	neutral
biasa sihhh	positive
baik	positive
very good application makes it easier for us to communicate	positive
is best	positive
twiter sialan gilo lolo oon	negative
balikin tampilan lama jelek	neutral
terefresh liat video foto lama loadingnya ga signal bagus	negative
love this apps btw but theres edits tweet	positive
menarik aplikasinya	positive
punya dikenakan biaya datasms kuota tertarik	negative
good	positive
memang top	positive
keren	positive
ngajak ribut ni apl	negative
good app	positive
please jangan ngesuspend capek acount	positive
nice application	positive
sukaaaa	positive
memuaskan	positive
good	positive
barubaru vitur pemutaran videonya bad sinyal bagus	negative
akun q masuk bener semua jga web masuk aplikasinya gak benerin tu admin aplikasinya	negative
twitternya gajelas login susah	negative
mantapp	positive
gajelas tweet masa daftar keluar trs aneh trs akun gue masa band aneh kecewa parah	negative
suka memakainya sbagai ajang silaturahmi berbagi pngalaman ilmujg suka sbagai media berbagi ilmu	positive
oke	neutral
baik	positive
akhir aneh sinyal bagus ga liat gambar	neutral
update terbaru ngaco bug semua payah	negative
semua dibatasin hadehhhh	negative
baguss	positive
perbaiki dilove gak kehapus sebel sewaktu liat ulang awal love cari terakhir baca sampek mana gak momen gak enak prabayar	neutral
assalamualaikum jujur si apknya kan ngedit profil ngebug gtu	negative
bagus	positive
bagus	positive
im army love bangtans	positive
maaf ga discroll latarnya skrg jd jle	negative
sedapppp	positive
tolol	negative
suka	positive
skrg macet trs tiba keluar dibenahi lg	positive
bagus apkny sanghat canduuu nyesel lu gak download	positive
gak mutu	negative
mantapbisa liat bokep	positive
pengalaman ketemu temen baru asyik bercengkramatapi awal buka video	positive
terbaik klo bs twetter dpt menghasil kan cuan pengguna	positive
ko ga instal hari	negative
masuk alasannya mendapati adanya aktivitas masuk akun membedahkan	positive
moga dibeli elon musk tambah gacor	positive
pu pa ikiu ioiu	negative
tampilan versi jelek kaya sosmed sebelah fullscreen gambarnya nyaman	negative
jelek	negative
bagus sarana menyalurkan uneguneg	positive
terdapat kesalahan teknis membuat akun baru	negative
kayak tempat ngehujat orang	negative
menerima kode sms masuk akun	negative
update pdhal mutar video loading foto lambat bnget pdhal jaringan lancar buka lancar	negative
lelet vidionya perbaiki	negative
lelet	neutral
good	positive
mudah digunakan info menarik	positive
lemot	negative
daftare ribet	negative
jangan ngesus	positive
cuki papua	negative
good	positive
habisa dibuka apknya	negative
berarti	positive
aren inden	positive
ku login lgi gabisa yapdhl kata sandi benarhrs kode konfirmasi tpi ngga kirim kodenyatlong diperbaiki lgi	negative
good	positive
mantap	positive
app ngebuggg asuuuuu	negative
bagus	positive
keluar	positive
tak pernah sekalipun buka makasaya kurang tau isi dalamnya	neutral
please take a look to your copyright claim system thank you	positive
disek pakde mengko yen sae kulo tambahi maleh suwun pak de	negative
cepat	positive
hak	negative
kirain bagus lemot	negative
jangan update guys jelek ga update bagus normal update ko jelek	negative
gendeng wes ngono wae	negative
diupdate foto video ngelag jaringan bagus diperbaiki terima	negative
mancap	positive
bring back free for everyone	negative
pengen bangett garagara verifikasi sms ga masukmasuk trus kuulang berrrrrrrkali kali akun ku ditangguhkan sedih pengen gimana cara benerinyaaa	negative
perkembangan menarik	negative
akun cara bener giliran masukin nomer telpon kode verifikasi gak dapet dapet kode bener lu becanda gak lucu	negative
ngh putri adnyani paling penting bagaimana ketemu kamu	positive
pe twt ngerep dong	negative
bermanfaat	positive
masuk susah	negative
bagus mantap	positive
mantap	positive
babi daftar sulit	negative
bagus	positive
sampah	negative
best	positive
bagus cuma nn gabisa diganti	positive
baru download ulang ni tspi gimanasi tweet mutual ku muncul refres berkali tetap muncul satu	negative
tolol puer vidio	negative
good	positive
bagus bangadd	positive
akun susah bet nunggu kode verifikasi lama bet anj krm krm	negative
knp si semua kalau memberi ulasan jelek kan bagus	positive
best	positive
jelekk	negative
bagus	positive
hidup capecapenya ehh limitnya balikin twt wtff	negative
bagus	positive
siap	positive
menerima kode verifikasi telepon email masukkan benar	negative
nice	positive
akun kena limit mulu	neutral
operatot kaya ojol perkosa ayam	negative
update busuukk	negative
developer ndak bissa login free fire	negative
masa tiap akun beda update an	negative
tambah ga verifikasi susah gampang monyet ni	negative
akun ditangguhkan cuman gak aktif beberapa bulan ajukan banding gak	negative
rest sleepy cool	positive
ngselin	negative
bagus	positive
membagongkan knp log in knp minta kirim kode developer mohon segera diperbaiki terima	positive
